2, 5880, Note_on_c, 0, 74, 64
2, 5940, Note_off_c, 0, 74, 64
2, 5940, Note_on_c, 0, 72, 64
2, 6000, Note_off_c, 0, 72, 64
2, 6000, Note_on_c, 0, 71, 64
2, 6060, Note_off_c, 0, 71, 64
2, 6060, Note_on_c, 0, 72, 64
2, 6120, Note_off_c, 0, 72, 64
2, 6120, Note_on_c, 0, 71, 64
2, 6180, Note_off_c, 0, 71, 64
2, 6180, Note_on_c, 0, 69, 64
2, 6240, Note_off_c, 0, 69, 64
2, 6240, Note_on_c, 0, 67, 64
2, 6300, Note_off_c, 0, 67, 64
2, 6300, Note_on_c, 0, 69, 64
2, 6360, Note_off_c, 0, 69, 64
2, 6360, Note_on_c, 0, 67, 64
2, 6420, Note_off_c, 0, 67, 64
2, 6420, Note_on_c, 0, 65, 64
2, 6480, Note_off_c, 0, 65, 64
2, 6480, Note_on_c, 0, 64, 64
2, 6540, Note_off_c, 0, 64, 64
2, 6540, Note_on_c, 0, 65, 64
2, 6600, Note_off_c, 0, 65, 64
2, 6600, Note_on_c, 0, 64, 64
2, 6660, Note_off_c, 0, 64, 64
2, 6660, Note_on_c, 0, 62, 64
2, 6720, Note_off_c, 0, 62, 64
2, 6720, Note_on_c, 0, 60, 64
2, 6840, Note_off_c, 0, 60, 64
2, 6840, Note_on_c, 0, 72, 64
2, 6900, Note_off_c, 0, 72, 64
2, 6900, Note_on_c, 0, 71, 64
2, 6960, Note_off_c, 0, 71, 64
2, 6960, Note_on_c, 0, 72, 64
2, 7080, Note_off_c, 0, 72, 64
2, 7080, Note_on_c, 0, 64, 64
2, 7200, Note_off_c, 0, 64, 64
2, 7200, Note_on_c, 0, 65, 64
2, 7320, Note_off_c, 0, 65, 64
2, 7320, Note_on_c, 0, 72, 64
2, 7440, Note_off_c, 0, 72, 64
2, 7440, Note_on_c, 0, 64, 64
2, 7560, Note_off_c, 0, 64, 64
2, 7560, Note_on_c, 0, 72, 64
2, 7680, Note_off_c, 0, 72, 64
2, 7680, Note_on_c, 0, 62, 64
2, 7800, Note_off_c, 0, 62, 64
2, 7800, Note_on_c, 0, 71, 64
2, 7920, Note_off_c, 0, 71, 64
2, 7920, Note_on_c, 0, 72, 64
2, 8160, Note_off_c, 0, 72, 64
2, 8760, Note_on_c, 0, 72, 64
2, 8880, Note_off_c, 0, 72, 64
2, 8880, Note_on_c, 0, 76, 64
2, 9000, Note_off_c, 0, 76, 64
2, 9000, Note_on_c, 0, 72, 64
2, 9120, Note_off_c, 0, 72, 64
2, 9120, Note_on_c, 0, 79, 64
2, 9240, Note_off_c, 0, 79, 64
2, 9240, Note_on_c, 0, 72, 64
2, 9360, Note_off_c, 0, 72, 64
2, 9360, Note_on_c, 0, 84, 64
2, 9480, Note_off_c, 0, 84, 64
2, 9480, Note_on_c, 0, 83, 64
2, 9540, Note_off_c, 0, 83, 64
2, 9540, Note_on_c, 0, 81, 64
2, 9600, Note_off_c, 0, 81, 64
2, 9600, Note_on_c, 0, 79, 64
2, 9660, Note_off_c, 0, 79, 64
2, 9660, Note_on_c, 0, 81, 64
2, 9720, Note_off_c, 0, 81, 64
2, 9720, Note_on_c, 0, 79, 64
2, 9780, Note_off_c, 0, 79, 64
2, 9780, Note_on_c, 0, 77, 64
2, 9840, Note_off_c, 0, 77, 64
2, 9840, Note_on_c, 0, 76, 64
2, 9900, Note_off_c, 0, 76, 64
2, 9900, Note_on_c, 0, 77, 64
2, 9960, Note_off_c, 0, 77, 64
2, 9960, Note_on_c, 0, 76, 64
2, 10020, Note_off_c, 0, 76, 64
2, 10020, Note_on_c, 0, 74, 64
2, 10080, Note_off_c, 0, 74, 64
2, 10080, Note_on_c, 0, 72, 64
2, 10140, Note_off_c, 0, 72, 64
2, 10140, Note_on_c, 0, 70, 64
2, 10200, Note_off_c, 0, 70, 64
2, 10200, Note_on_c, 0, 72, 64
2, 10260, Note_off_c, 0, 72, 64
2, 10260, Note_on_c, 0, 81, 64
2, 10320, Note_off_c, 0, 81, 64
2, 10320, Note_on_c, 0, 72, 64
2, 10380, Note_off_c, 0, 72, 64
2, 10380, Note_on_c, 0, 81, 64
2, 10440, Note_off_c, 0, 81, 64
2, 10440, Note_on_c, 0, 70, 64
2, 10500, Note_off_c, 0, 70, 64
2, 10500, Note_on_c, 0, 81, 64
2, 10560, Note_off_c, 0, 81, 64
2, 10560, Note_on_c, 0, 72, 64
2, 10620, Note_off_c, 0, 72, 64
2, 10620, Note_on_c, 0, 81, 64
2, 10680, Note_off_c, 0, 81, 64
2, 10680, Note_on_c, 0, 69, 64
2, 10740, Note_off_c, 0, 69, 64
2, 10740, Note_on_c, 0, 81, 64
2, 10800, Note_off_c, 0, 81, 64
2, 10800, Note_on_c, 0, 70, 64
2, 10920, Note_off_c, 0, 70, 64
2, 10920, Note_on_c, 0, 67, 64
2, 11040, Note_off_c, 0, 67, 64
2, 11040, Note_on_c, 0, 70, 64
2, 11160, Note_off_c, 0, 70, 64
2, 11160, Note_on_c, 0, 67, 64
2, 11280, Note_off_c, 0, 67, 64
2, 11280, Note_on_c, 0, 74, 64
2, 11400, Note_off_c, 0, 74, 64
2, 11400, Note_on_c, 0, 70, 64
2, 11520, Note_off_c, 0, 70, 64
2, 11520, Note_on_c, 0, 79, 64
2, 11640, Note_off_c, 0, 79, 64
2, 11640, Note_on_c, 0, 77, 64
2, 11700, Note_off_c, 0, 77, 64
2, 11700, Note_on_c, 0, 75, 64
2, 11760, Note_off_c, 0, 75, 64
2, 11760, Note_on_c, 0, 74, 64
2, 11820, Note_off_c, 0, 74, 64
2, 11820, Note_on_c, 0, 75, 64
2, 11880, Note_off_c, 0, 75, 64
2, 11880, Note_on_c, 0, 74, 64
2, 11940, Note_off_c, 0, 74, 64
2, 11940, Note_on_c, 0, 72, 64
2, 12000, Note_off_c, 0, 72, 64
2, 12000, Note_on_c, 0, 70, 64
2, 12060, Note_off_c, 0, 70, 64
2, 12060, Note_on_c, 0, 72, 64
2, 12120, Note_off_c, 0, 72, 64
2, 12120, Note_on_c, 0, 70, 64
2, 12180, Note_off_c, 0, 70, 64
2, 12180, Note_on_c, 0, 69, 64
2, 12240, Note_off_c, 0, 69, 64
2, 12360, Note_on_c, 0, 70, 64
2, 12480, Note_off_c, 0, 70, 64
2, 12480, Note_on_c, 0, 74, 64
2, 12600, Note_off_c, 0, 74, 64
2, 12600, Note_on_c, 0, 70, 64
2, 12720, Note_off_c, 0, 70, 64
2, 12720, Note_on_c, 0, 79, 64
2, 12840, Note_off_c, 0, 79, 64
2, 12840, Note_on_c, 0, 74, 64
2, 12960, Note_off_c, 0, 74, 64
2, 12960, Note_on_c, 0, 82, 64
2, 13080, Note_off_c, 0, 82, 64
2, 13080, Note_on_c, 0, 73, 64
2, 13200, Note_off_c, 0, 73, 64
2, 13200, Note_on_c, 0, 82, 64
2, 13320, Note_off_c, 0, 82, 64
2, 13320, Note_on_c, 0, 73, 64
2, 13440, Note_off_c, 0, 73, 64
2, 13440, Note_on_c, 0, 82, 64
2, 13560, Note_off_c, 0, 82, 64
2, 13560, Note_on_c, 0, 73, 64
2, 13680, Note_off_c, 0, 73, 64
2, 13680, Note_on_c, 0, 74, 64
2, 13800, Note_off_c, 0, 74, 64
2, 13800, Note_on_c, 0, 69, 64
2, 13920, Note_off_c, 0, 69, 64
2, 13920, Note_on_c, 0, 77, 64
2, 14040, Note_off_c, 0, 77, 64
2, 14040, Note_on_c, 0, 74, 64
2, 14160, Note_off_c, 0, 74, 64
2, 14160, Note_on_c, 0, 81, 64
2, 14280, Note_off_c, 0, 81, 64
2, 14280, Note_on_c, 0, 77, 64
2, 14400, Note_off_c, 0, 77, 64
2, 14400, Note_on_c, 0, 79, 64
2, 14460, Note_off_c, 0, 79, 64
2, 14460, Note_on_c, 0, 77, 64
2, 14520, Note_off_c, 0, 77, 64
2, 14520, Note_on_c, 0, 79, 64
2, 14580, Note_off_c, 0, 79, 64
2, 14580, Note_on_c, 0, 82, 64
2, 14640, Note_off_c, 0, 82, 64
2, 14640, Note_on_c, 0, 72, 64
2, 14700, Note_off_c, 0, 72, 64
2, 14700, Note_on_c, 0, 82, 64
2, 14760, Note_off_c, 0, 82, 64
2, 14760, Note_on_c, 0, 74, 64
2, 14820, Note_off_c, 0, 74, 64
2, 14820, Note_on_c, 0, 82, 64
2, 14880, Note_off_c, 0, 82, 64
2, 14880, Note_on_c, 0, 76, 64
2, 14940, Note_off_c, 0, 76, 64
2, 14940, Note_on_c, 0, 82, 64
2, 15000, Note_off_c, 0, 82, 64
2, 15000, Note_on_c, 0, 72, 64
2, 15060, Note_off_c, 0, 72, 64
2, 15060, Note_on_c, 0, 82, 64
2, 15120, Note_off_c, 0, 82, 64
2, 15120, Note_on_c, 0, 77, 64
2, 15180, Note_off_c, 0, 77, 64
2, 15180, Note_on_c, 0, 76, 64
2, 15240, Note_off_c, 0, 76, 64
2, 15240, Note_on_c, 0, 77, 64
2, 15300, Note_off_c, 0, 77, 64
2, 15300, Note_on_c, 0, 81, 64
2, 15360, Note_off_c, 0, 81, 64
2, 15360, Note_on_c, 0, 71, 64
2, 15420, Note_off_c, 0, 71, 64
2, 15420, Note_on_c, 0, 81, 64
2, 15480, Note_off_c, 0, 81, 64
2, 15480, Note_on_c, 0, 73, 64
2, 15540, Note_off_c, 0, 73, 64
2, 15540, Note_on_c, 0, 81, 64
2, 15600, Note_off_c, 0, 81, 64
2, 15600, Note_on_c, 0, 74, 64
2, 15660, Note_off_c, 0, 74, 64
2, 15660, Note_on_c, 0, 81, 64
2, 15720, Note_off_c, 0, 81, 64
2, 15720, Note_on_c, 0, 71, 64
2, 15780, Note_off_c, 0, 71, 64
2, 15780, Note_on_c, 0, 81, 64
2, 15840, Note_off_c, 0, 81, 64
2, 15840, Note_on_c, 0, 76, 64
2, 15900, Note_off_c, 0, 76, 64
2, 15900, Note_on_c, 0, 74, 64
2, 15960, Note_off_c, 0, 74, 64
2, 15960, Note_on_c, 0, 76, 64
2, 16020, Note_off_c, 0, 76, 64
2, 16020, Note_on_c, 0, 79, 64
2, 16080, Note_off_c, 0, 79, 64
2, 16080, Note_on_c, 0, 69, 64
2, 16140, Note_off_c, 0, 69, 64
2, 16140, Note_on_c, 0, 79, 64
2, 16200, Note_off_c, 0, 79, 64
2, 16200, Note_on_c, 0, 71, 64
2, 16260, Note_off_c, 0, 71, 64
2, 16260, Note_on_c, 0, 79, 64
2, 16320, Note_off_c, 0, 79, 64
2, 16320, Note_on_c, 0, 73, 64
2, 16380, Note_off_c, 0, 73, 64
2, 16380, Note_on_c, 0, 79, 64
2, 16440, Note_off_c, 0, 79, 64
2, 16440, Note_on_c, 0, 69, 64
2, 16500, Note_off_c, 0, 69, 64
2, 16500, Note_on_c, 0, 79, 64
2, 16560, Note_off_c, 0, 79, 64
2, 16560, Note_on_c, 0, 77, 64
2, 16680, Note_off_c, 0, 77, 64
2, 16680, Note_on_c, 0, 74, 64
2, 16800, Note_off_c, 0, 74, 64
2, 16800, Note_on_c, 0, 70, 64
2, 16920, Note_off_c, 0, 70, 64
2, 16920, Note_on_c, 0, 74, 64
2, 17040, Note_off_c, 0, 74, 64
2, 17040, Note_on_c, 0, 67, 64
2, 17160, Note_off_c, 0, 67, 64
2, 17160, Note_on_c, 0, 77, 64
2, 17280, Note_off_c, 0, 77, 64
2, 17280, Note_on_c, 0, 76, 64
2, 17400, Note_off_c, 0, 76, 64
2, 17400, Note_on_c, 0, 72, 64
2, 17520, Note_off_c, 0, 72, 64
2, 17520, Note_on_c, 0, 69, 64
2, 17640, Note_off_c, 0, 69, 64
2, 17640, Note_on_c, 0, 72, 64
2, 17760, Note_off_c, 0, 72, 64
2, 17760, Note_on_c, 0, 65, 64
2, 17880, Note_off_c, 0, 65, 64
2, 17880, Note_on_c, 0, 75, 64
2, 18000, Note_off_c, 0, 75, 64
2, 18000, Note_on_c, 0, 74, 64
2, 18060, Note_off_c, 0, 74, 64
2, 18060, Note_on_c, 0, 77, 64
2, 18120, Note_off_c, 0, 77, 64
2, 18120, Note_on_c, 0, 75, 64
2, 18180, Note_off_c, 0, 75, 64
2, 18180, Note_on_c, 0, 77, 64
2, 18240, Note_off_c, 0, 77, 64
2, 18240, Note_on_c, 0, 74, 64
2, 18300, Note_off_c, 0, 74, 64
2, 18300, Note_on_c, 0, 77, 64
2, 18360, Note_off_c, 0, 77, 64
2, 18360, Note_on_c, 0, 75, 64
2, 18420, Note_off_c, 0, 75, 64
2, 18420, Note_on_c, 0, 77, 64
2, 18480, Note_off_c, 0, 77, 64
2, 18480, Note_on_c, 0, 74, 64
2, 18540, Note_off_c, 0, 74, 64
2, 18540, Note_on_c, 0, 77, 64
2, 18600, Note_off_c, 0, 77, 64
2, 18600, Note_on_c, 0, 75, 64
2, 18660, Note_off_c, 0, 75, 64
2, 18660, Note_on_c, 0, 77, 64
2, 18720, Note_off_c, 0, 77, 64
2, 18720, Note_on_c, 0, 70, 64
2, 18780, Note_off_c, 0, 70, 64
2, 18780, Note_on_c, 0, 74, 64
2, 18840, Note_off_c, 0, 74, 64
2, 18840, Note_on_c, 0, 72, 64
2, 18900, Note_off_c, 0, 72, 64
2, 18900, Note_on_c, 0, 74, 64
2, 18960, Note_off_c, 0, 74, 64
2, 18960, Note_on_c, 0, 70, 64
2, 19020, Note_off_c, 0, 70, 64
2, 19020, Note_on_c, 0, 74, 64
2, 19080, Note_off_c, 0, 74, 64
2, 19080, Note_on_c, 0, 72, 64
2, 19140, Note_off_c, 0, 72, 64
2, 19140, Note_on_c, 0, 74, 64
2, 19200, Note_off_c, 0, 74, 64
2, 19200, Note_on_c, 0, 70, 64
2, 19260, Note_off_c, 0, 70, 64
2, 19260, Note_on_c, 0, 74, 64
2, 19320, Note_off_c, 0, 74, 64
2, 19320, Note_on_c, 0, 72, 64
2, 19380, Note_off_c, 0, 72, 64
2, 19380, Note_on_c, 0, 74, 64
2, 19440, Note_off_c, 0, 74, 64
2, 19440, Note_on_c, 0, 67, 64
2, 19500, Note_off_c, 0, 67, 64
2, 19500, Note_on_c, 0, 70, 64
2, 19560, Note_off_c, 0, 70, 64
2, 19560, Note_on_c, 0, 69, 64
2, 19620, Note_off_c, 0, 69, 64
2, 19620, Note_on_c, 0, 70, 64
2, 19680, Note_off_c, 0, 70, 64
2, 19680, Note_on_c, 0, 67, 64
2, 19740, Note_off_c, 0, 67, 64
2, 19740, Note_on_c, 0, 70, 64
2, 19800, Note_off_c, 0, 70, 64
2, 19800, Note_on_c, 0, 69, 64
2, 19860, Note_off_c, 0, 69, 64
2, 19860, Note_on_c, 0, 70, 64
2, 19920, Note_off_c, 0, 70, 64
2, 19920, Note_on_c, 0, 67, 64
2, 19980, Note_off_c, 0, 67, 64
2, 19980, Note_on_c, 0, 70, 64
2, 20040, Note_off_c, 0, 70, 64
2, 20040, Note_on_c, 0, 69, 64
2, 20100, Note_off_c, 0, 69, 64
2, 20100, Note_on_c, 0, 70, 64
2, 20160, Note_off_c, 0, 70, 64
2, 20160, Note_on_c, 0, 64, 64
2, 20280, Note_off_c, 0, 64, 64
2, 20280, Note_on_c, 0, 60, 64
2, 20400, Note_off_c, 0, 60, 64
2, 20400, Note_on_c, 0, 67, 64
2, 20520, Note_off_c, 0, 67, 64
2, 20520, Note_on_c, 0, 64, 64
2, 20640, Note_off_c, 0, 64, 64
2, 20640, Note_on_c, 0, 70, 64
2, 20760, Note_off_c, 0, 70, 64
2, 20760, Note_on_c, 0, 67, 64
2, 20880, Note_off_c, 0, 67, 64
2, 20880, Note_on_c, 0, 72, 64
2, 20940, Note_off_c, 0, 72, 64
2, 20940, Note_on_c, 0, 74, 64
2, 21000, Note_off_c, 0, 74, 64
2, 21000, Note_on_c, 0, 72, 64
2, 21060, Note_off_c, 0, 72, 64
2, 21060, Note_on_c, 0, 70, 64
2, 21120, Note_off_c, 0, 70, 64
2, 21120, Note_on_c, 0, 69, 64
2, 21180, Note_off_c, 0, 69, 64
2, 21180, Note_on_c, 0, 70, 64
2, 21240, Note_off_c, 0, 70, 64
2, 21240, Note_on_c, 0, 69, 64
2, 21300, Note_off_c, 0, 69, 64
2, 21300, Note_on_c, 0, 67, 64
2, 21360, Note_off_c, 0, 67, 64
2, 21360, Note_on_c, 0, 65, 64
2, 21420, Note_off_c, 0, 65, 64
2, 21420, Note_on_c, 0, 67, 64
2, 21480, Note_off_c, 0, 67, 64
2, 21480, Note_on_c, 0, 65, 64
2, 21540, Note_off_c, 0, 65, 64
2, 21540, Note_on_c, 0, 63, 64
2, 21600, Note_off_c, 0, 63, 64
2, 21600, Note_on_c, 0, 62, 64
2, 21720, Note_off_c, 0, 62, 64
2, 21720, Note_on_c, 0, 67, 64
2, 21780, Note_off_c, 0, 67, 64
2, 21780, Note_on_c, 0, 65, 64
2, 21840, Note_off_c, 0, 65, 64
2, 21840, Note_on_c, 0, 64, 64
2, 21900, Note_off_c, 0, 64, 64
2, 21900, Note_on_c, 0, 65, 64
2, 21960, Note_off_c, 0, 65, 64
2, 21960, Note_on_c, 0, 64, 64
2, 22020, Note_off_c, 0, 64, 64
2, 22020, Note_on_c, 0, 62, 64
2, 22080, Note_off_c, 0, 62, 64
2, 22080, Note_on_c, 0, 60, 64
2, 22140, Note_off_c, 0, 60, 64
2, 22140, Note_on_c, 0, 62, 64
2, 22200, Note_off_c, 0, 62, 64
2, 22200, Note_on_c, 0, 60, 64
2, 22260, Note_off_c, 0, 60, 64
2, 22260, Note_on_c, 0, 58, 64
2, 22320, Note_off_c, 0, 58, 64
2, 22320, Note_on_c, 0, 57, 64
2, 22380, Note_off_c, 0, 57, 64
2, 22380, Note_on_c, 0, 58, 64
2, 22440, Note_off_c, 0, 58, 64
2, 22440, Note_on_c, 0, 57, 64
2, 22500, Note_off_c, 0, 57, 64
2, 22500, Note_on_c, 0, 55, 64
2, 22560, Note_off_c, 0, 55, 64
2, 22560, Note_on_c, 0, 53, 64
2, 22680, Note_off_c, 0, 53, 64
2, 22680, Note_on_c, 0, 65, 64
2, 22740, Note_off_c, 0, 65, 64
2, 22740, Note_on_c, 0, 64, 64
2, 22800, Note_off_c, 0, 64, 64
2, 22800, Note_on_c, 0, 65, 64
2, 22920, Note_off_c, 0, 65, 64
2, 22920, Note_on_c, 0, 57, 64
2, 23040, Note_off_c, 0, 57, 64
2, 23040, Note_on_c, 0, 58, 64
2, 23160, Note_off_c, 0, 58, 64
2, 23160, Note_on_c, 0, 65, 64
2, 23280, Note_off_c, 0, 65, 64
2, 23280, Note_on_c, 0, 57, 64
2, 23400, Note_off_c, 0, 57, 64
2, 23400, Note_on_c, 0, 65, 64
2, 23520, Note_off_c, 0, 65, 64
2, 23520, Note_on_c, 0, 55, 64
2, 23640, Note_off_c, 0, 55, 64
2, 23640, Note_on_c, 0, 64, 64
2, 23760, Note_off_c, 0, 64, 64
2, 23760, Note_on_c, 0, 60, 64
2, 23760, Note_on_c, 0, 57, 64
2, 23760, Note_on_c, 0, 65, 64
2, 24240, Note_off_c, 0, 65, 64
2, 24240, Note_off_c, 0, 57, 64
2, 24240, Note_off_c, 0, 60, 64
2, 24240, End_track
3, 0, Start_track
3, 0, Text_t, "LH"
3, 840, Note_on_c, 1, 53, 64
3, 960, Note_off_c, 1, 53, 64
3, 960, Note_on_c, 1, 57, 64
3, 1080, Note_off_c, 1, 57, 64
3, 1080, Note_on_c, 1, 53, 64
3, 1200, Note_off_c, 1, 53, 64
3, 1200, Note_on_c, 1, 60, 64
3, 1320, Note_off_c, 1, 60, 64
3, 1320, Note_on_c, 1, 53, 64
3, 1440, Note_off_c, 1, 53, 64
3, 1440, Note_on_c, 1, 65, 64
3, 1560, Note_off_c, 1, 65, 64
3, 1560, Note_on_c, 1, 64, 64
3, 1620, Note_off_c, 1, 64, 64
3, 1620, Note_on_c, 1, 62, 64
3, 1680, Note_off_c, 1, 62, 64
3, 1680, Note_on_c, 1, 60, 64
3, 1740, Note_off_c, 1, 60, 64
3, 1740, Note_on_c, 1, 62, 64
3, 1800, Note_off_c, 1, 62, 64
3, 1800, Note_on_c, 1, 60, 64
3, 1860, Note_off_c, 1, 60, 64
3, 1860, Note_on_c, 1, 58, 64
3, 1920, Note_off_c, 1, 58, 64
3, 1920, Note_on_c, 1, 57, 64
3, 1980, Note_off_c, 1, 57, 64
3, 1980, Note_on_c, 1, 58, 64
3, 2040, Note_off_c, 1, 58, 64
3, 2040, Note_on_c, 1, 57, 64
3, 2100, Note_off_c, 1, 57, 64
3, 2100, Note_on_c, 1, 55, 64
3, 2160, Note_off_c, 1, 55, 64
3, 2160, Note_on_c, 1, 53, 64
3, 2280, Note_off_c, 1, 53, 64
3, 2280, Note_on_c, 1, 57, 64
3, 2400, Note_off_c, 1, 57, 64
3, 2400, Note_on_c, 1, 60, 64
3, 2520, Note_off_c, 1, 60, 64
3, 2520, Note_on_c, 1, 57, 64
3, 2640, Note_off_c, 1, 57, 64
3, 2640, Note_on_c, 1, 65, 64
